"Tree_ID","Address","Tree_Species","Species_Desc","Common_Name","Age_Desc","Height","Spread","Trunk","Actual_Trunk_cm","Condition","Lat","Long"
27092,"Clonard Court, Balbriggan","ACSA","Acer saccharinum","Silver Maple","Semi-Mature","10 metres","3 to 6 metres","11cm to 20cm",18,"Good",53.6063254525,-6.1864238469
29144,"Ridgewood Avenue, Forrest Great","TICO","Tilia cordata","Small-Leafed Lime","Young",NA,"Up to 3 metres","1cm - 10cm",10,"Fair - Poor",53.4474654446,-6.2476129128
29160,"Ridgewood Avenue, Forrest Great","TICO","Tilia cordata","Small-Leafed Lime","Young",NA,"Up to 3 metres","11cm to 20cm",11,"Good",53.4476953324,-6.2482576292
29400,"Ridgewood Avenue, Forrest Great","TICO","Tilia cordata","Small-Leafed Lime","Young",NA,"Up to 3 metres","1cm - 10cm",10,"Good",53.4456056962,-6.246236098
246560,"Lanesborough Grove, Saint Margaret's","TICO","Tilia cordata","Small-Leafed Lime","Young",NA,"3 to 6 metres","11cm to 20cm",13,"Fair to Good",53.4043088465,-6.2916460813
18012,"Charlestown Drive, Saint Margaret's","TICO","Tilia cordata","Small-Leafed Lime","Young","10 metres","3 to 6 metres","11cm to 20cm",14,"Fair to Good",53.4043533643,-6.2986000232
18016,"Charlestown Drive, Saint Margaret's","TICO","Tilia cordata","Small-Leafed Lime","Young","10 metres","3 to 6 metres","11cm to 20cm",13,"Good",53.4043496768,-6.2984863394
3660,"Turvey Avenue, Donabate","SOARI","Sorbus aria","Whitebeam","Semi-Mature","10 metres","3 to 6 metres","11cm to 20cm",19,"Fair to Good",53.4875027988,-6.1590712591
1496,"Turvey Drive, Donabate","SOAU","Sorbus aucuparia","Rowan (Mountain Ash)","Young","10 metres","6 to 9 metres","11cm to 20cm",13,"Fair",53.4867992172,-6.1560670219
41804,"Auburn Grove, Malahide","ACPS","Acer pseudoplatanus","Sycamore","Semi-Mature","10 metres","3 to 6 metres","21cm to 30cm",29,"Good",53.4451492759,-6.1751403403
1024,"Turvey Grove, Donabate","ACPL","Acer platanoides","Norway Maple","","10 metres","3 to 6 metres","21cm to 30cm",27,"Good",53.48700715,-6.1555951477
1028,"Turvey Grove, Donabate","ACPL","Acer platanoides","Norway Maple","","10 metres","3 to 6 metres","21cm to 30cm",27,"Good",53.4869720855,-6.155390256
3676,"Turvey Avenue, Donabate","SOIN","Sorbus intermedia","Swedish Whitebeam","Semi-Mature","10 metres","3 to 6 metres","11cm to 20cm",20,"Fair",53.4872723823,-6.1585807238
4024,"Glen Ellan Avenue, Swords","SOAU","Sorbus aucuparia","Rowan (Mountain Ash)","Young","10 metres","3 to 6 metres","11cm to 20cm",20,"Fair to Good",53.4674099313,-6.2282858061
4276,"Glen Ellan Park, Swords","ACPL","Acer platanoides","Norway Maple","Young","10 metres","3 to 6 metres","21cm to 30cm",21,"Fair to Good",53.4681795869,-6.2278921465
4280,"Glen Ellan Park, Swords","ACPL","Acer platanoides","Norway Maple","Young","10 metres","6 to 9 metres","11cm to 20cm",18,"Fair to Good",53.4680856285,-6.2278400401
104852,"Broadway Grove, Blanchardstown","AAAA","Suitable location","","",NA,"","",0,"",53.3869839702,-6.3899837851
18128,"Milesian Avenue, Swords","TICO","Tilia cordata","Small-Leafed Lime","",NA,"","11cm to 20cm",18,"",53.4519248424,-6.2056012255
48,"Churchfield Close, Skerries","PRUSP","Prunus spp.","Cherry","Mature","10 metres","6 to 9 metres","21cm to 30cm",30,"Good",53.5731052802,-6.1061975328
6052,"Glen Ellan Gardens, Swords","TICO","Tilia cordata","Small-Leafed Lime","Young","10 metres","3 to 6 metres","11cm to 20cm",17,"Good",53.4679330252,-6.2361184305
26880,"Tara Cove, Balbriggan","ACPS","Acer pseudoplatanus","Sycamore","Semi-Mature","10 metres","3 to 6 metres","11cm to 20cm",16,"Good",53.6066652343,-6.1900264316
28408,"Ridgewood Close, Swords","TISP","Tilia spp.","Lime","Young",NA,"Up to 3 metres","1cm - 10cm",10,"Good",53.4480269559,-6.2479662541
32408,"Greenlawns, Skerries","STMP","Stump","Stump","",NA,"","31cm to 40cm",31,"",53.5740651093,-6.1138282238
27232,"Castleview Row, Swords","ACCA","Acer campestre","Field Maple","Young",NA,"Up to 3 metres","1cm - 10cm",8,"Good",53.4707397967,-6.2365554603
29164,"Ridgewood Avenue, Forrest Great","TICO","Tilia cordata","Small-Leafed Lime","Young",NA,"Up to 3 metres","1cm - 10cm",10,"Good",53.4477365971,-6.2483752973
29260,"Ridgewood Avenue, Forrest Great","TICO","Tilia cordata","Small-Leafed Lime","Young",NA,"Up to 3 metres","11cm to 20cm",11,"Good",53.4463887131,-6.2476480748
602492,"Broadmeadows, Swords","AAAA","Suitable location","","",NA,"","",0,"",53.465559941,-6.2288167673
629620,"Briarwood Avenue, Blanchardstown","AMELA","Amelanchier lamarchii","Serviceberry","Newly Planted",NA,"Up to 3 metres","1cm - 10cm",4,"Good",53.3984496355,-6.4061228978
18244,"Milesian Grove, Swords","TICO","Tilia cordata","Small-Leafed Lime","Semi-Mature","10 metres","6 to 9 metres","21cm to 30cm",25,"Fair to Good",53.4519835004,-6.2068021827
18260,"Milesian Grove, Swords","TICO","Tilia cordata","Small-Leafed Lime","Semi-Mature"," 15 metres","6 to 9 metres","21cm to 30cm",26,"Fair to Good",53.4519417436,-6.2072409653
3648,"Turvey Avenue, Donabate","SOARI","Sorbus aria","Whitebeam","Semi-Mature","10 metres","3 to 6 metres","11cm to 20cm",20,"Fair to Good",53.4875804417,-6.1592580392
34156,"Shenick Avenue, Skerries","PRUSP","Prunus spp.","Cherry","Newly Planted",NA,"Up to 3 metres","1cm - 10cm",4,"Fair",53.5719029502,-6.1053359607
1500,"Turvey Drive, Donabate","SOAU","Sorbus aucuparia","Rowan (Mountain Ash)","Young","10 metres","6 to 9 metres","11cm to 20cm",13,"Fair - Poor",53.4866757332,-6.1561650407
1508,"Turvey Drive, Donabate","SOIN","Sorbus intermedia","Swedish Whitebeam","Young","10 metres","6 to 9 metres","21cm to 30cm",27,"Poor",53.4866859328,-6.1559816895
6028,"Glen Ellan Gardens, Swords","SOAU","Sorbus aucuparia","Rowan (Mountain Ash)","Young",NA,"Up to 3 metres","1cm - 10cm",7,"Good",53.4673509871,-6.2355944091
7044,"Barnewall Cresent, Donabate","PYCA","Pyrus calleryana","Pear","Young",NA,"Up to 3 metres","1cm - 10cm",5,"Dead",53.4921420655,-6.1498403796
41812,"Auburn Grove, Malahide","ACPS","Acer pseudoplatanus","Sycamore","Semi-Mature","10 metres","3 to 6 metres","21cm to 30cm",27,"Good",53.4449630181,-6.1751537467
197004,"Gartan Court","SOAU","Sorbus aucuparia","Rowan (Mountain Ash)","Young",NA,"Up to 3 metres","1cm - 10cm",6,"Fair - Poor",53.4647930315,-6.2060268126
3688,"Turvey Avenue, Donabate","SOIN","Sorbus intermedia","Swedish Whitebeam","Semi-Mature","10 metres","3 to 6 metres","21cm to 30cm",24,"Fair to Good",53.4871757211,-6.1583378182
4048,"Glen Ellan Avenue, Swords","ACPL","Acer platanoides","Norway Maple","Young","10 metres","3 to 6 metres","11cm to 20cm",16,"Good",53.4674200234,-6.2270705279
4260,"Glen Ellan Park, Swords","ACPL","Acer platanoides","Norway Maple","Newly Planted","10 metres","3 to 6 metres","1cm - 10cm",10,"Good",53.4682579022,-6.2288221438
4464,"Glen Ellan Drive, Swords","ACPL","Acer platanoides","Norway Maple","Semi-Mature","10 metres","3 to 6 metres","11cm to 20cm",12,"Fair",53.4667560101,-6.2283883513
233200,"Broadway Grove, Blanchardstown","SOAU","Sorbus aucuparia","Rowan (Mountain Ash)","Mature","10 metres","3 to 6 metres","11cm to 20cm",20,"Good",53.3869339118,-6.3899166837
26888,"Tara Cove, Balbriggan","ACPS","Acer pseudoplatanus","Sycamore","Semi-Mature","10 metres","3 to 6 metres","11cm to 20cm",18,"Fair - Poor",53.6068858003,-6.1900298368
27340,"Tara Court, Balbriggan","ACPS","Acer pseudoplatanus","Sycamore","Mature"," 15 metres","9 to 12 metres","31cm to 40cm",38,"Good",53.608885926,-6.1905729773
28200,"Ridgewood Place, Swords","ACPL","Acer platanoides","Norway Maple","Young","10 metres","3 to 6 metres","11cm to 20cm",17,"Good",53.4478545136,-6.2505035492
27088,"Clonard Court, Balbriggan","ACSA","Acer saccharinum","Silver Maple","Mature","10 metres","6 to 9 metres","21cm to 30cm",24,"Fair to Good",53.6063440071,-6.18670529
27224,"Castleview Row, Swords","ACCA","Acer campestre","Field Maple","Young",NA,"Up to 3 metres","1cm - 10cm",7,"Good",53.4708046404,-6.2368634743
29008,"Ridgewood Avenue, Forrest Great","TICO","Tilia cordata","Small-Leafed Lime","Young","10 metres","3 to 6 metres","11cm to 20cm",19,"Good",53.4482263093,-6.2506536913
29060,"Ridgewood Avenue, Forrest Great","TICO","Tilia cordata","Small-Leafed Lime","Young","10 metres","3 to 6 metres","21cm to 30cm",21,"Fair",53.4481456402,-6.2502383919
29176,"Ridgewood Avenue, Forrest Great","TICO","Tilia cordata","Small-Leafed Lime","Young",NA,"Up to 3 metres","11cm to 20cm",11,"Good",53.4478009526,-6.2486520242
29280,"Ridgewood Avenue, Forrest Great","TICO","Tilia cordata","Small-Leafed Lime","Young",NA,"Up to 3 metres","1cm - 10cm",10,"Good",53.4470219284,-6.2476642939
29288,"Ridgewood Avenue, Forrest Great","TICO","Tilia cordata","Small-Leafed Lime","Young",NA,"Up to 3 metres","11cm to 20cm",12,"Good",53.4471521456,-6.2475669612
246524,"Lanesborough Grove, Saint Margaret's","TICO","Tilia cordata","Small-Leafed Lime","Young","10 metres","3 to 6 metres","11cm to 20cm",12,"Fair to Good",53.4047230322,-6.2918043615
629624,"Briarwood Avenue, Blanchardstown","AAAA","Suitable location","","",NA,"","",0,"",53.3979527852,-6.4069425195
629628,"Briarwood Avenue, Blanchardstown","AAAA","Suitable location","","",NA,"","",0,"",53.3979825767,-6.4071413668
16420,"Swords Manor Grove, Swords","AAAA","Suitable location","","",NA,"","",0,"",53.459969317,-6.2434765587
18024,"Charlestown Drive, Saint Margaret's","TICO","Tilia cordata","Small-Leafed Lime","Young","10 metres","3 to 6 metres","11cm to 20cm",13,"Fair to Good",53.4043400075,-6.2982682361
3664,"Turvey Avenue, Donabate","SOARI","Sorbus aria","Whitebeam","Semi-Mature","10 metres","3 to 6 metres","21cm to 30cm",21,"Fair to Good",53.4874769098,-6.1590065386
1488,"Turvey Drive, Donabate","SOAU","Sorbus aucuparia","Rowan (Mountain Ash)","Young","10 metres","6 to 9 metres","11cm to 20cm",15,"Fair",53.4869537742,-6.1559968831
5004,"Glen Ellan Crescent, Swords","SOAU","Sorbus aucuparia","Rowan (Mountain Ash)","Young","10 metres","3 to 6 metres","1cm - 10cm",8,"Good",53.4673867604,-6.2296440918
5208,"Glen Ellan Green, Swords","SOAU","Sorbus aucuparia","Rowan (Mountain Ash)","Young",NA,"3 to 6 metres","1cm - 10cm",8,"Fair to Good",53.467828818,-6.2326072113
41220,"Talbot Avenue, Malahide","TISP","Tilia spp.","Lime","Semi-Mature","10 metres","3 to 6 metres","11cm to 20cm",18,"Good",53.4480142972,-6.1820364531
41260,"Talbot Avenue, Malahide","TISP","Tilia spp.","Lime","Semi-Mature","10 metres","3 to 6 metres","11cm to 20cm",17,"Good",53.4481560237,-6.1806155762
4232,"Glen Ellan Park, Swords","ACPL","Acer platanoides","Norway Maple","Young","10 metres","3 to 6 metres","11cm to 20cm",18,"Good",53.4679487024,-6.2279928815
4244,"Glen Ellan Park, Swords","ACPL","Acer platanoides","Norway Maple","Young","10 metres","3 to 6 metres","21cm to 30cm",22,"Good",53.4681239825,-6.2279721729
15488,"Berwick Avenue, Swords","ACPS","Acer pseudoplatanus","Sycamore","Semi-Mature","10 metres","3 to 6 metres","11cm to 20cm",17,"Fair",53.460731547,-6.2493967294
233204,"Broadway Park, Coolmine","AAAA","Suitable location","","",NA,"6 to 9 metres","",0,"Good",53.3868446041,-6.3895513514
17716,"Cianlea, Swords","ULOBE","Ulmus lobeli","","Newly Planted","10 metres","Up to 3 metres","1cm - 10cm",10,"Good",53.4654282331,-6.2410764122
17740,"Cianlea, Swords","TICO","Tilia cordata","Small-Leafed Lime","Young","10 metres","3 to 6 metres","11cm to 20cm",15,"Fair to Good",53.4654295633,-6.2419845569
27204,"Castleview Row, Swords","ACCA","Acer campestre","Field Maple","Young",NA,"Up to 3 metres","1cm - 10cm",6,"Good",53.4710879049,-6.2376201321
29000,"Ridgewood Avenue, Forrest Great","TICO","Tilia cordata","Small-Leafed Lime","Young","10 metres","3 to 6 metres","11cm to 20cm",18,"Fair",53.4482494259,-6.2507411005
29252,"Ridgewood Avenue, Forrest Great","TICO","Tilia cordata","Small-Leafed Lime","Young",NA,"Up to 3 metres","1cm - 10cm",8,"Good",53.4463249778,-6.247487234
29380,"Ridgewood Avenue, Forrest Great","TICO","Tilia cordata","Small-Leafed Lime","Young",NA,"Up to 3 metres","11cm to 20cm",12,"Good",53.4458865454,-6.246691283
13804,"Abbeyvale Green, Swords","TICO","Tilia cordata","Small-Leafed Lime","Semi-Mature","10 metres","3 to 6 metres","21cm to 30cm",24,"Good",53.4598097106,-6.2518225391
33628,"Shenick Road, Skerries","AAAA","Suitable location","","",NA,"","",0,"",53.5709076519,-6.1071288319
246504,"Lanesborough Grove, Saint Margaret's","TICO","Tilia cordata","Small-Leafed Lime","Young","10 metres","3 to 6 metres","11cm to 20cm",14,"Fair",53.4050038128,-6.2919401724
17416,"Valley View, Swords","TICO","Tilia cordata","Small-Leafed Lime","Semi-Mature",NA,"3 to 6 metres","21cm to 30cm",21,"Fair to Good",53.4619244116,-6.2416387331
629632,"Briarwood Avenue, Blanchardstown","AAAA","Suitable location","","",NA,"","",0,"",53.3982423003,-6.4065782338
18264,"Milesian Grove, Swords","TICO","Tilia cordata","Small-Leafed Lime","Semi-Mature"," 15 metres","6 to 9 metres","21cm to 30cm",26,"Fair to Good",53.4518460125,-6.2072210634
18280,"Milesian Grove, Swords","TICO","Tilia cordata","Small-Leafed Lime","Semi-Mature"," 15 metres","6 to 9 metres","21cm to 30cm",27,"Fair to Good",53.4518731142,-6.2068416107
3652,"Turvey Avenue, Donabate","SOARI","Sorbus aria","Whitebeam","Semi-Mature","10 metres","3 to 6 metres","11cm to 20cm",17,"Fair to Good",53.4875452149,-6.1591471664
3656,"Turvey Avenue, Donabate","SOARI","Sorbus aria","Whitebeam","Semi-Mature","10 metres","3 to 6 metres","11cm to 20cm",16,"Fair to Good",53.4875277065,-6.1591131205
1400,"Turvey Drive, Donabate","ACPL","Acer platanoides","Norway Maple","Young","10 metres","3 to 6 metres","11cm to 20cm",15,"Fair - Poor",53.4890822751,-6.1558776748
1516,"Turvey Drive, Donabate","SOIN","Sorbus intermedia","Swedish Whitebeam","Young","10 metres","6 to 9 metres","21cm to 30cm",30,"Fair",53.4867915152,-6.1559406456
3204,"Beverton Close, Donabate","SOAU","Sorbus aucuparia","Rowan (Mountain Ash)","Semi-Mature",NA,"Up to 3 metres","1cm - 10cm",10,"Good",53.4890535731,-6.1603104063
3900,"Hazelwood, Donabate","SOAU","Sorbus aucuparia","Rowan (Mountain Ash)","Young",NA,"Up to 3 metres","1cm - 10cm",8,"Good",53.4903752201,-6.1500961882
3908,"Hazelwood, Donabate","SOAU","Sorbus aucuparia","Rowan (Mountain Ash)","Young",NA,"Up to 3 metres","1cm - 10cm",7,"Good",53.4906404741,-6.1500777058
6016,"Glen Ellan Gardens, Swords","SOAU","Sorbus aucuparia","Rowan (Mountain Ash)","Young",NA,"Up to 3 metres","1cm - 10cm",10,"Fair to Good",53.4675618904,-6.2350471247
41236,"Talbot Avenue, Malahide","TISP","Tilia spp.","Lime","Semi-Mature","10 metres","3 to 6 metres","11cm to 20cm",19,"Good",53.4479659278,-6.18130906
1020,"Turvey Grove, Donabate","SOIN","Sorbus intermedia","Swedish Whitebeam","","10 metres","3 to 6 metres","31cm to 40cm",31,"Good",53.4871027702,-6.1557353361
2232,"Beverton Lawn, Donabate","SOAU","Sorbus aucuparia","Rowan (Mountain Ash)","Semi-Mature","10 metres","3 to 6 metres","1cm - 10cm",10,"Good",53.4910042949,-6.1554571633
3696,"Turvey Avenue, Donabate","SOIN","Sorbus intermedia","Swedish Whitebeam","Semi-Mature","10 metres","3 to 6 metres","1cm - 10cm",8,"Fair",53.4870109091,-6.1578420353
4028,"Glen Ellan Avenue, Swords","SOAU","Sorbus aucuparia","Rowan (Mountain Ash)","Young","10 metres","3 to 6 metres","11cm to 20cm",14,"Good",53.4673665604,-6.2280638281
27236,"Castleview Row, Swords","ACCA","Acer campestre","Field Maple","Young",NA,"Up to 3 metres","1cm - 10cm",9,"Good",53.4706984378,-6.2364321718
29056,"Ridgewood Avenue, Forrest Great","TICO","Tilia cordata","Small-Leafed Lime","Young","10 metres","3 to 6 metres","11cm to 20cm",19,"Fair",53.4481646867,-6.2503423756
18256,"Milesian Grove, Swords","TICO","Tilia cordata","Small-Leafed Lime","Semi-Mature"," 15 metres","6 to 9 metres","21cm to 30cm",30,"Fair to Good",53.4519477027,-6.2071231411
228424,"Oaktree Avenue, Castleknock","ACPL","Acer platanoides","Norway Maple","Semi-Mature"," 15 metres","6 to 9 metres","31cm to 40cm",35,"Fair to Good",53.3774419724,-6.3799256999
1480,"Turvey Drive, Donabate","ACPL","Acer platanoides","Norway Maple","Young","10 metres","6 to 9 metres","21cm to 30cm",27,"Fair to Good",53.4871237677,-6.1559895049
3220,"Beverton Close, Donabate","SOAU","Sorbus aucuparia","Rowan (Mountain Ash)","Semi-Mature",NA,"Up to 3 metres","11cm to 20cm",11,"Fair",53.488878624,-6.160211908
3896,"Hazelwood, Donabate","SOAU","Sorbus aucuparia","Rowan (Mountain Ash)","Young",NA,"Up to 3 metres","1cm - 10cm",9,"Good",53.4902495713,-6.1501063309
3904,"Hazelwood, Donabate","SOAU","Sorbus aucuparia","Rowan (Mountain Ash)","Young",NA,"Up to 3 metres","1cm - 10cm",8,"Good",53.4905064738,-6.1500882123
7048,"Barnewall Cresent, Donabate","PYCA","Pyrus calleryana","Pear","Young",NA,"Up to 3 metres","1cm - 10cm",6,"Good",53.4918292941,-6.1483637327
26896,"Tara Cove, Balbriggan","ACPS","Acer pseudoplatanus","Sycamore","Young","10 metres","3 to 6 metres","11cm to 20cm",17,"Fair to Good",53.6070043249,-6.1900357951
27244,"Tara Court, Balbriggan","ACPL","Acer platanoides","Norway Maple","Mature"," 15 metres","6 to 9 metres","21cm to 30cm",27,"Good",53.608033788,-6.1904361214
28412,"Ridgewood Close, Swords","TISP","Tilia spp.","Lime","Young",NA,"Up to 3 metres","1cm - 10cm",10,"Good",53.4481436512,-6.2479211076
28416,"Ridgewood Close, Swords","TISP","Tilia spp.","Lime","Young",NA,"Up to 3 metres","11cm to 20cm",11,"Good",53.4482330064,-6.2478805488
171520,"Lambeecher, Balbriggan","ACPS","Acer pseudoplatanus","Sycamore","Semi-Mature","10 metres","3 to 6 metres","31cm to 40cm",32,"Fair",53.6136130093,-6.1883732615
48020,"Seabury Drive, Malahide","ACPL","Acer platanoides","Norway Maple","Semi-Mature","10 metres","6 to 9 metres","21cm to 30cm",29,"Good",53.4544292302,-6.1777856439
48608,"Old Yellow Walls Road, Malahide","SOAU","Sorbus aucuparia","Rowan (Mountain Ash)","Young",NA,"Up to 3 metres","1cm - 10cm",7,"Fair",53.4556280355,-6.1801580791
28732,"Ridgewood Park, Swords","TISP","Tilia spp.","Lime","Young",NA,"Up to 3 metres","1cm - 10cm",7,"Good",53.4476020295,-6.2468903355
17492,"Valley View, Swords","ACPL","Acer platanoides","Norway Maple","Semi-Mature","10 metres","3 to 6 metres","31cm to 40cm",31,"Fair to Good",53.4607623693,-6.242135333
2040,"Beverton Green, Donabate","SOAU","Sorbus aucuparia","Rowan (Mountain Ash)","Young","10 metres","Up to 3 metres","1cm - 10cm",9,"Fair to Good",53.4913776185,-6.1572938981
20008,"Brookdale Road, Swords","PRSPA","Prunus serrulata","Japanese Cherry","Mature","10 metres","3 to 6 metres","31cm to 40cm",36,"Fair",53.454802301,-6.2484535086
20028,"Brookdale Road, Swords","ACPL","Acer platanoides","Norway Maple","Semi-Mature","10 metres","3 to 6 metres","11cm to 20cm",20,"Fair to Good",53.4539898601,-6.2486302827
15504,"Berwick Avenue, Swords","ACPS","Acer pseudoplatanus","Sycamore","",NA,"","21cm to 30cm",21,"",53.4601094469,-6.2493785207
28204,"Ridgewood Place, Swords","ACPS","Acer pseudoplatanus","Sycamore","Young","10 metres","3 to 6 metres","11cm to 20cm",16,"Good",53.4477794653,-6.2505454706
29016,"Ridgewood Avenue, Forrest Great","TICO","Tilia cordata","Small-Leafed Lime","Young","10 metres","3 to 6 metres","11cm to 20cm",14,"Fair to Good",53.4482026752,-6.2505371011
246528,"Lanesborough Grove, Saint Margaret's","TICO","Tilia cordata","Small-Leafed Lime","Young",NA,"3 to 6 metres","1cm - 10cm",10,"Fair to Good",53.4046816562,-6.2917576
17408,"Valley View, Swords","TICO","Tilia cordata","Small-Leafed Lime","Semi-Mature",NA,"3 to 6 metres","11cm to 20cm",18,"Fair",53.4614310283,-6.2418062441
17496,"Valley View, Swords","AAAA","Suitable location","","",NA,"","",0,"",53.4604949497,-6.2422272431
18032,"Charlestown Drive, Saint Margaret's","TICO","Tilia cordata","Small-Leafed Lime","Young","10 metres","3 to 6 metres","11cm to 20cm",14,"Fair to Good",53.4044004961,-6.2980548497
18276,"Milesian Grove, Swords","TICO","Tilia cordata","Small-Leafed Lime","Semi-Mature"," 15 metres","6 to 9 metres","21cm to 30cm",29,"Fair to Good",53.4518652989,-6.20696147
3216,"Beverton Close, Donabate","SOAU","Sorbus aucuparia","Rowan (Mountain Ash)","Semi-Mature",NA,"Up to 3 metres","1cm - 10cm",8,"Fair to Good",53.4889146928,-6.1603891959
3892,"Hazelwood, Donabate","SOAU","Sorbus aucuparia","Rowan (Mountain Ash)","Young",NA,"Up to 3 metres","1cm - 10cm",6,"Good",53.4901157856,-6.1501306902
7056,"Barnewall Cresent, Donabate","PYCA","Pyrus calleryana","Pear","Young",NA,"Up to 3 metres","1cm - 10cm",6,"Good",53.4918708347,-6.1486378256
41216,"Talbot Avenue, Malahide","TISP","Tilia spp.","Lime","Semi-Mature","10 metres","3 to 6 metres","11cm to 20cm",18,"Good",53.4480233573,-6.1821298452
41248,"Talbot Avenue, Malahide","TISP","Tilia spp.","Lime","Semi-Mature","10 metres","3 to 6 metres","11cm to 20cm",14,"Good",53.4479484905,-6.1809607306
41256,"Talbot Avenue, Malahide","TISP","Tilia spp.","Lime","Semi-Mature","10 metres","3 to 6 metres","11cm to 20cm",20,"Good",53.4481356081,-6.1807854931
1016,"Turvey Grove, Donabate","ACPL","Acer platanoides","Norway Maple","","10 metres","3 to 6 metres","11cm to 20cm",20,"Good",53.4870859823,-6.1556432537
3684,"Turvey Avenue, Donabate","SOIN","Sorbus intermedia","Swedish Whitebeam","Semi-Mature","10 metres","3 to 6 metres","11cm to 20cm",18,"Fair to Good",53.4871964462,-6.1583881468
4228,"Glen Ellan Park, Swords","ACPL","Acer platanoides","Norway Maple","Young","10 metres","Up to 3 metres","11cm to 20cm",13,"Good",53.4678960008,-6.228044474
4252,"Glen Ellan Park, Swords","ACPL","Acer platanoides","Norway Maple","Young","10 metres","3 to 6 metres","11cm to 20cm",14,"Good",53.4682482741,-6.2284940887
15476,"Berwick Avenue, Swords","TICO","Tilia cordata","Small-Leafed Lime","Semi-Mature","10 metres","3 to 6 metres","11cm to 20cm",16,"Poor",53.4613750903,-6.2493023297
41608,"Abington, Malahide","TICO","Tilia cordata","Small-Leafed Lime","Young",NA,"Up to 3 metres","11cm to 20cm",11,"Good",53.4470479353,-6.180609221
41632,"Abington, Malahide","TICO","Tilia cordata","Small-Leafed Lime","Young",NA,"Up to 3 metres","1cm - 10cm",9,"Good",53.4473526012,-6.1803756726
41644,"Abington, Malahide","TICO","Tilia cordata","Small-Leafed Lime","Young",NA,"Up to 3 metres","11cm to 20cm",12,"Good",53.4475141898,-6.180253007
41656,"Abington, Malahide","TICO","Tilia cordata","Small-Leafed Lime","Young",NA,"Up to 3 metres","11cm to 20cm",11,"Good",53.4477804816,-6.1800192885
636200,"Castlegrange Heights, Swords","AAAA","Suitable location","","",NA,"","",0,"",53.4655570211,-6.2223603674
3884,"Hazelwood, Donabate","TICO","Tilia cordata","Small-Leafed Lime","Young",NA,"3 to 6 metres","11cm to 20cm",12,"Good",53.4898576152,-6.1501771909
18120,"Milesian Avenue, Swords","TICO","Tilia cordata","Small-Leafed Lime","",NA,"","11cm to 20cm",20,"",53.4518039558,-6.205593679
27208,"Castleview Row, Swords","ACCA","Acer campestre","Field Maple","Young",NA,"Up to 3 metres","1cm - 10cm",5,"Good",53.4710530558,-6.237566454
29128,"Ridgewood Avenue, Forrest Great","TICO","Tilia cordata","Small-Leafed Lime","Young","10 metres","Up to 3 metres","1cm - 10cm",10,"Good",53.4476275545,-6.2477477302
29268,"Ridgewood Avenue, Forrest Great","TICO","Tilia cordata","Small-Leafed Lime","Young",NA,"Up to 3 metres","11cm to 20cm",11,"Good",53.4467089711,-6.247868195
29272,"Ridgewood Avenue, Forrest Great","TICO","Tilia cordata","Small-Leafed Lime","Young",NA,"Up to 3 metres","1cm - 10cm",10,"Good",53.4468820201,-6.2477748196
29276,"Ridgewood Avenue, Forrest Great","TICO","Tilia cordata","Small-Leafed Lime","Young",NA,"Up to 3 metres","1cm - 10cm",8,"Good",53.4469567186,-6.2477091259
29368,"Ridgewood Avenue, Forrest Great","TICO","Tilia cordata","Small-Leafed Lime","Young",NA,"Up to 3 metres","11cm to 20cm",11,"Good",53.446195957,-6.2469192159
13824,"Abbeyvale Green, Swords","TICO","Tilia cordata","Small-Leafed Lime","Semi-Mature","10 metres","3 to 6 metres","11cm to 20cm",16,"Good",53.4597765979,-6.2507578765
16408,"Swords Manor Grove, Swords","ACCA","Acer campestre","Field Maple","Semi-Mature","10 metres","3 to 6 metres","21cm to 30cm",21,"Fair to Good",53.4602979218,-6.2438177305
246572,"Lanesborough Grove, Saint Margaret's","TICO","Tilia cordata","Small-Leafed Lime","Young","10 metres","3 to 6 metres","1cm - 10cm",10,"Good",53.4034526765,-6.2915784511
18020,"Charlestown Drive, Saint Margaret's","TICO","Tilia cordata","Small-Leafed Lime","Young",NA,"3 to 6 metres","11cm to 20cm",12,"Fair to Good",53.4043442412,-6.2984076116
18252,"Milesian Grove, Swords","TICO","Tilia cordata","Small-Leafed Lime","Semi-Mature","10 metres","3 to 6 metres","11cm to 20cm",13,"Good",53.4520091154,-6.2066887987
1492,"Turvey Drive, Donabate","SOAU","Sorbus aucuparia","Rowan (Mountain Ash)","Young","10 metres","6 to 9 metres","11cm to 20cm",17,"Fair",53.4868843753,-6.1560243032
3212,"Beverton Close, Donabate","SOAU","Sorbus aucuparia","Rowan (Mountain Ash)","Semi-Mature",NA,"Up to 3 metres","1cm - 10cm",9,"Fair to Good",53.488930396,-6.1605336149
4236,"Glen Ellan Park, Swords","ACPL","Acer platanoides","Norway Maple","Young","10 metres","Up to 3 metres","11cm to 20cm",19,"Fair",53.4680044776,-6.2279667624
4272,"Glen Ellan Park, Swords","ACPL","Acer platanoides","Norway Maple","Young","10 metres","3 to 6 metres","11cm to 20cm",18,"Fair to Good",53.4683888088,-6.2292692415
28432,"Ridgewood Close, Swords","ACPL","Acer platanoides","Norway Maple","Young",NA,"Up to 3 metres","1cm - 10cm",5,"Poor",53.4482568493,-6.24755804
29524,"Ridgewood Avenue, Forrest Great","TISP","Tilia spp.","Lime","Young",NA,"Up to 3 metres","11cm to 20cm",11,"Good",53.4454386205,-6.2452435464
